ID;UF;LON;LAT;ANNUAL
4432;PR;-510.490;-250.005;4610
4433;PR;-509.490;-250.005;4581
4434;PR;-508.490;-250.005;4564
4435;PR;-507.490;-250.005;4541
4436;PR;-506.490;-250.005;4525
4437;PR;-505.490;-250.005;4523
4438;PR;-504.490;-250.005;4516
4439;PR;-503.490;-250.005;4547
4440;PR;-502.490;-250.005;4551
4441;PR;-501.490;-250.005;4532
4442;PR;-500.490;-250.005;4431
4443;PR;-499.490;-250.005;4305
4444;PR;-498.490;-250.005;4243
4445;PR;-497.490;-250.005;4182
4446;PR;-496.490;-250.005;4161
4447;PR;-495.490;-250.005;4187
4448;PR;-494.490;-250.005;4232
4449;PR;-493.490;-250.005;4258
4450;PR;-492.490;-250.005;4279
4451;PR;-491.490;-250.005;4273
4452;PR;-490.490;-250.005;4248
4453;PR;-489.490;-250.005;4173
4454;PR;-488.490;-250.005;4092
4455;PR;-487.490;-250.005;4005
4456;PR;-486.490;-250.005;3984
4457;PR;-485.490;-250.005;4015
4458;PR;-484.490;-250.005;3963
4459;PR;-483.490;-250.005;3902
4460;PR;-482.490;-250.005;3819
4465;PR;-544.490;-249.005;4823
4466;PR;-543.490;-249.005;4836
4467;PR;-542.490;-249.005;4805
4468;PR;-541.490;-249.005;4799
4469;PR;-540.490;-249.005;4787
4470;PR;-539.490;-249.005;4772
4471;PR;-538.490;-249.005;4768
4472;PR;-537.490;-249.005;4762
4473;PR;-536.490;-249.005;4754
4474;PR;-535.490;-249.005;4757
4475;PR;-534.490;-249.005;4749
4476;PR;-533.490;-249.005;4760
4477;PR;-532.490;-249.005;4767
4478;PR;-531.490;-249.005;4771
4479;PR;-530.490;-249.005;4784
4480;PR;-529.490;-249.005;4811
4481;PR;-528.490;-249.005;4817
4482;PR;-527.490;-249.005;4826
4483;PR;-526.490;-249.005;4828
4484;PR;-525.490;-249.005;4813
4485;PR;-524.490;-249.005;4799
4486;PR;-523.490;-249.005;4782
4487;PR;-522.490;-249.005;4775
4488;PR;-521.490;-249.005;4770
4489;PR;-520.490;-249.005;4757
4490;PR;-519.490;-249.005;4741
4491;PR;-518.490;-249.005;4684
4492;PR;-517.490;-249.005;4638
4493;PR;-516.490;-249.005;4642
4494;PR;-515.490;-249.005;4666
4495;PR;-514.490;-249.005;4675
4496;PR;-513.490;-249.005;4671
4497;PR;-512.490;-249.005;4689
4498;PR;-511.490;-249.005;4672
4499;PR;-510.490;-249.005;4636
4500;PR;-509.490;-249.005;4571
4501;PR;-508.490;-249.005;4560
4502;PR;-507.490;-249.005;4549
4503;PR;-506.490;-249.005;4563
4504;PR;-505.490;-249.005;4568
4505;PR;-504.490;-249.005;4568
4506;PR;-503.490;-249.005;4582
4507;PR;-502.490;-249.005;4583
4508;PR;-501.490;-249.005;4565
4509;PR;-500.490;-249.005;4387
4510;PR;-499.490;-249.005;4331
4511;PR;-498.490;-249.005;4307
4512;PR;-497.490;-249.005;4226
4513;PR;-496.490;-249.005;4164
4514;PR;-495.490;-249.005;4150
4515;PR;-494.490;-249.005;4188
4516;PR;-493.490;-249.005;4233
4517;PR;-492.490;-249.005;4263
4518;PR;-491.490;-249.005;4263
4519;PR;-490.490;-249.005;4251
4520;PR;-489.490;-249.005;4204
4521;PR;-488.490;-249.005;4186
4522;PR;-487.490;-249.005;4109
4523;PR;-486.490;-249.005;4012
4524;PR;-485.490;-249.005;4042
4534;PR;-544.490;-248.005;4802
4535;PR;-543.490;-248.005;4829
4536;PR;-542.490;-248.005;4813
4537;PR;-541.490;-248.005;4798
4538;PR;-540.490;-248.005;4793
4539;PR;-539.490;-248.005;4787
4540;PR;-538.490;-248.005;4781
4541;PR;-537.490;-248.005;4783
4542;PR;-536.490;-248.005;4780
4543;PR;-535.490;-248.005;4776
4544;PR;-534.490;-248.005;4773
4545;PR;-533.490;-248.005;4778
4546;PR;-532.490;-248.005;4794
4547;PR;-531.490;-248.005;4801
4548;PR;-530.490;-248.005;4807
4549;PR;-529.490;-248.005;4818
4550;PR;-528.490;-248.005;4815
4551;PR;-527.490;-248.005;4814
4552;PR;-526.490;-248.005;4826
4553;PR;-525.490;-248.005;4813
4554;PR;-524.490;-248.005;4807
4555;PR;-523.490;-248.005;4789
4556;PR;-522.490;-248.005;4786
4557;PR;-521.490;-248.005;4789
4558;PR;-520.490;-248.005;4774
4559;PR;-519.490;-248.005;4764
4560;PR;-518.490;-248.005;4713
4561;PR;-517.490;-248.005;4670
4562;PR;-516.490;-248.005;4670
4563;PR;-515.490;-248.005;4709
4564;PR;-514.490;-248.005;4725
4565;PR;-513.490;-248.005;4704
4566;PR;-512.490;-248.005;4660
4567;PR;-511.490;-248.005;4647
4568;PR;-510.490;-248.005;4622
4569;PR;-509.490;-248.005;4609
4570;PR;-508.490;-248.005;4586
4571;PR;-507.490;-248.005;4575
4572;PR;-506.490;-248.005;4600
4573;PR;-505.490;-248.005;4604
4574;PR;-504.490;-248.005;4613
4575;PR;-503.490;-248.005;4613
4576;PR;-502.490;-248.005;4612
4577;PR;-501.490;-248.005;4527
4578;PR;-500.490;-248.005;4394
4579;PR;-499.490;-248.005;4367
4580;PR;-498.490;-248.005;4351
4581;PR;-497.490;-248.005;4296
4582;PR;-496.490;-248.005;4215
4583;PR;-495.490;-248.005;4147
4584;PR;-494.490;-248.005;4155
4585;PR;-493.490;-248.005;4192
4586;PR;-492.490;-248.005;4223
4587;PR;-491.490;-248.005;4252
4588;PR;-490.490;-248.005;4254
4589;PR;-489.490;-248.005;4223
4590;PR;-488.490;-248.005;4216
4591;PR;-487.490;-248.005;4196
4592;PR;-486.490;-248.005;4100
4593;PR;-485.490;-248.005;4056
4604;PR;-543.490;-247.005;4811
4605;PR;-542.490;-247.005;4811
4606;PR;-541.490;-247.005;4797
4607;PR;-540.490;-247.005;4797
4608;PR;-539.490;-247.005;4797
4609;PR;-538.490;-247.005;4789
4610;PR;-537.490;-247.005;4797
4611;PR;-536.490;-247.005;4801
4612;PR;-535.490;-247.005;4796
4613;PR;-534.490;-247.005;4799
4614;PR;-533.490;-247.005;4802
4615;PR;-532.490;-247.005;4809
4616;PR;-531.490;-247.005;4818
4617;PR;-530.490;-247.005;4822
4618;PR;-529.490;-247.005;4810
4619;PR;-528.490;-247.005;4802
4620;PR;-527.490;-247.005;4797
4621;PR;-526.490;-247.005;4805
4622;PR;-525.490;-247.005;4789
4623;PR;-524.490;-247.005;4780
4624;PR;-523.490;-247.005;4784
4625;PR;-522.490;-247.005;4784
4626;PR;-521.490;-247.005;4794
4627;PR;-520.490;-247.005;4787
4628;PR;-519.490;-247.005;4783
4629;PR;-518.490;-247.005;4752
4630;PR;-517.490;-247.005;4727
4631;PR;-516.490;-247.005;4706
4632;PR;-515.490;-247.005;4728
4633;PR;-514.490;-247.005;4773
4634;PR;-513.490;-247.005;4744
4635;PR;-512.490;-247.005;4680
4636;PR;-511.490;-247.005;4639
4637;PR;-510.490;-247.005;4624
4638;PR;-509.490;-247.005;4643
4639;PR;-508.490;-247.005;4624
4640;PR;-507.490;-247.005;4615
4641;PR;-506.490;-247.005;4620
4642;PR;-505.490;-247.005;4621
4643;PR;-504.490;-247.005;4619
4644;PR;-503.490;-247.005;4634
4645;PR;-502.490;-247.005;4640
4646;PR;-501.490;-247.005;4503
4647;PR;-500.490;-247.005;4427
4648;PR;-499.490;-247.005;4403
4649;PR;-498.490;-247.005;4382
4650;PR;-497.490;-247.005;4348
4651;PR;-496.490;-247.005;4286
4652;PR;-495.490;-247.005;4204
4653;PR;-494.490;-247.005;4146
4654;PR;-493.490;-247.005;4141
4655;PR;-492.490;-247.005;4163
4656;PR;-491.490;-247.005;4219
4657;PR;-490.490;-247.005;4241
4658;PR;-489.490;-247.005;4229
4659;PR;-488.490;-247.005;4234
4660;PR;-487.490;-247.005;4207
4661;PR;-486.490;-247.005;4143
4662;PR;-485.490;-247.005;4071
4675;PR;-543.490;-246.005;4803
4676;PR;-542.490;-246.005;4812
4677;PR;-541.490;-246.005;4811
4678;PR;-540.490;-246.005;4806
4679;PR;-539.490;-246.005;4803
4680;PR;-538.490;-246.005;4811
4681;PR;-537.490;-246.005;4813
4682;PR;-536.490;-246.005;4812
4683;PR;-535.490;-246.005;4824
4684;PR;-534.490;-246.005;4822
4685;PR;-533.490;-246.005;4817
4686;PR;-532.490;-246.005;4819
4687;PR;-531.490;-246.005;4834
4688;PR;-530.490;-246.005;4827
4689;PR;-529.490;-246.005;4805
4690;PR;-528.490;-246.005;4808
4691;PR;-527.490;-246.005;4792
4692;PR;-526.490;-246.005;4785
4693;PR;-525.490;-246.005;4778
4694;PR;-524.490;-246.005;4763
4695;PR;-523.490;-246.005;4771
4696;PR;-522.490;-246.005;4789
4697;PR;-521.490;-246.005;4801
4698;PR;-520.490;-246.005;4816
4699;PR;-519.490;-246.005;4821
4700;PR;-518.490;-246.005;4811
4701;PR;-517.490;-246.005;4788
4702;PR;-516.490;-246.005;4738
4703;PR;-515.490;-246.005;4736
4704;PR;-514.490;-246.005;4796
4705;PR;-513.490;-246.005;4812
4706;PR;-512.490;-246.005;4757
4707;PR;-511.490;-246.005;4696
4708;PR;-510.490;-246.005;4683
4709;PR;-509.490;-246.005;4704
4710;PR;-508.490;-246.005;4669
4711;PR;-507.490;-246.005;4636
4712;PR;-506.490;-246.005;4651
4713;PR;-505.490;-246.005;4649
4714;PR;-504.490;-246.005;4649
4715;PR;-503.490;-246.005;4657
4716;PR;-502.490;-246.005;4644
4717;PR;-501.490;-246.005;4585
4718;PR;-500.490;-246.005;4500
4719;PR;-499.490;-246.005;4462
4720;PR;-498.490;-246.005;4414
4721;PR;-497.490;-246.005;4399
4722;PR;-496.490;-246.005;4365
4723;PR;-495.490;-246.005;4311
4724;PR;-494.490;-246.005;4183
4725;PR;-493.490;-246.005;4128
4726;PR;-492.490;-246.005;4146
4728;PR;-490.490;-246.005;4189
4747;PR;-543.490;-245.005;4799
4748;PR;-542.490;-245.005;4820
4749;PR;-541.490;-245.005;4816
4750;PR;-540.490;-245.005;4814
4751;PR;-539.490;-245.005;4815
4752;PR;-538.490;-245.005;4824
4753;PR;-537.490;-245.005;4827
4754;PR;-536.490;-245.005;4829
4755;PR;-535.490;-245.005;4833
4756;PR;-534.490;-245.005;4833
4757;PR;-533.490;-245.005;4826
4758;PR;-532.490;-245.005;4829
4759;PR;-531.490;-245.005;4828
4760;PR;-530.490;-245.005;4823
4761;PR;-529.490;-245.005;4809
4762;PR;-528.490;-245.005;4805
4763;PR;-527.490;-245.005;4798
4764;PR;-526.490;-245.005;4797
4765;PR;-525.490;-245.005;4791
4766;PR;-524.490;-245.005;4785
4767;PR;-523.490;-245.005;4777
4768;PR;-522.490;-245.005;4786
4769;PR;-521.490;-245.005;4811
4770;PR;-520.490;-245.005;4836
4771;PR;-519.490;-245.005;4840
4772;PR;-518.490;-245.005;4832
4773;PR;-517.490;-245.005;4816
4774;PR;-516.490;-245.005;4791
4775;PR;-515.490;-245.005;4786
4776;PR;-514.490;-245.005;4825
4777;PR;-513.490;-245.005;4813
4778;PR;-512.490;-245.005;4755
4779;PR;-511.490;-245.005;4725
4780;PR;-510.490;-245.005;4731
4781;PR;-509.490;-245.005;4741
4782;PR;-508.490;-245.005;4693
4783;PR;-507.490;-245.005;4662
4784;PR;-506.490;-245.005;4672
4785;PR;-505.490;-245.005;4666
4786;PR;-504.490;-245.005;4665
4787;PR;-503.490;-245.005;4660
4788;PR;-502.490;-245.005;4649
4789;PR;-501.490;-245.005;4642
4790;PR;-500.490;-245.005;4586
4791;PR;-499.490;-245.005;4528
4792;PR;-498.490;-245.005;4484
4793;PR;-497.490;-245.005;4434
4794;PR;-496.490;-245.005;4416
4795;PR;-495.490;-245.005;4396
4796;PR;-494.490;-245.005;4290
4797;PR;-493.490;-245.005;4224
4798;PR;-492.490;-245.005;4214
4822;PR;-543.490;-244.005;4805
4823;PR;-542.490;-244.005;4819
4824;PR;-541.490;-244.005;4811
4825;PR;-540.490;-244.005;4816
4826;PR;-539.490;-244.005;4826
4827;PR;-538.490;-244.005;4834
4828;PR;-537.490;-244.005;4840
4829;PR;-536.490;-244.005;4850
4830;PR;-535.490;-244.005;4841
4831;PR;-534.490;-244.005;4844
4832;PR;-533.490;-244.005;4844
4833;PR;-532.490;-244.005;4838
4834;PR;-531.490;-244.005;4829
4835;PR;-530.490;-244.005;4826
4836;PR;-529.490;-244.005;4822
4837;PR;-528.490;-244.005;4813
4838;PR;-527.490;-244.005;4812
4839;PR;-526.490;-244.005;4821
4840;PR;-525.490;-244.005;4820
4841;PR;-524.490;-244.005;4813
4842;PR;-523.490;-244.005;4772
4843;PR;-522.490;-244.005;4799
4844;PR;-521.490;-244.005;4845
4845;PR;-520.490;-244.005;4868
4846;PR;-519.490;-244.005;4869
4847;PR;-518.490;-244.005;4843
4848;PR;-517.490;-244.005;4825
4849;PR;-516.490;-244.005;4826
4850;PR;-515.490;-244.005;4827
4851;PR;-514.490;-244.005;4829
4852;PR;-513.490;-244.005;4798
4853;PR;-512.490;-244.005;4789
4854;PR;-511.490;-244.005;4784
4855;PR;-510.490;-244.005;4786
4856;PR;-509.490;-244.005;4758
4857;PR;-508.490;-244.005;4705
4858;PR;-507.490;-244.005;4680
4859;PR;-506.490;-244.005;4670
4860;PR;-505.490;-244.005;4666
4861;PR;-504.490;-244.005;4660
4862;PR;-503.490;-244.005;4661
4863;PR;-502.490;-244.005;4650
4864;PR;-501.490;-244.005;4644
4865;PR;-500.490;-244.005;4630
4866;PR;-499.490;-244.005;4599
4867;PR;-498.490;-244.005;4584
4868;PR;-497.490;-244.005;4516
4869;PR;-496.490;-244.005;4478
4870;PR;-495.490;-244.005;4458
4871;PR;-494.490;-244.005;4397
4872;PR;-493.490;-244.005;4373
4873;PR;-492.490;-244.005;4365
4899;PR;-543.490;-243.005;4816
4900;PR;-542.490;-243.005;4827
4901;PR;-541.490;-243.005;4834
4902;PR;-540.490;-243.005;4839
4903;PR;-539.490;-243.005;4840
4904;PR;-538.490;-243.005;4848
4905;PR;-537.490;-243.005;4852
4906;PR;-536.490;-243.005;4864
4907;PR;-535.490;-243.005;4858
4908;PR;-534.490;-243.005;4857
4909;PR;-533.490;-243.005;4857
4910;PR;-532.490;-243.005;4859
4911;PR;-531.490;-243.005;4842
4912;PR;-530.490;-243.005;4845
4913;PR;-529.490;-243.005;4850
4914;PR;-528.490;-243.005;4847
4915;PR;-527.490;-243.005;4843
4916;PR;-526.490;-243.005;4833
4917;PR;-525.490;-243.005;4833
4918;PR;-524.490;-243.005;4821
4919;PR;-523.490;-243.005;4802
4920;PR;-522.490;-243.005;4818
4921;PR;-521.490;-243.005;4853
4922;PR;-520.490;-243.005;4878
4923;PR;-519.490;-243.005;4884
4924;PR;-518.490;-243.005;4854
4925;PR;-517.490;-243.005;4849
4926;PR;-516.490;-243.005;4847
4927;PR;-515.490;-243.005;4855
4928;PR;-514.490;-243.005;4841
4929;PR;-513.490;-243.005;4828
4930;PR;-512.490;-243.005;4853
4931;PR;-511.490;-243.005;4829
4932;PR;-510.490;-243.005;4781
4933;PR;-509.490;-243.005;4708
4934;PR;-508.490;-243.005;4698
4935;PR;-507.490;-243.005;4695
4936;PR;-506.490;-243.005;4690
4937;PR;-505.490;-243.005;4682
4938;PR;-504.490;-243.005;4677
4939;PR;-503.490;-243.005;4674
4940;PR;-502.490;-243.005;4661
4941;PR;-501.490;-243.005;4654
4942;PR;-500.490;-243.005;4648
4943;PR;-499.490;-243.005;4650
4944;PR;-498.490;-243.005;4663
4945;PR;-497.490;-243.005;4611
4946;PR;-496.490;-243.005;4591
4947;PR;-495.490;-243.005;4583
4948;PR;-494.490;-243.005;4547
4949;PR;-493.490;-243.005;4517
4950;PR;-492.490;-243.005;4502
4975;PR;-543.490;-242.005;4816
4976;PR;-542.490;-242.005;4850
4977;PR;-541.490;-242.005;4860
4978;PR;-540.490;-242.005;4857
4979;PR;-539.490;-242.005;4849
4980;PR;-538.490;-242.005;4856
4981;PR;-537.490;-242.005;4859
4982;PR;-536.490;-242.005;4866
4983;PR;-535.490;-242.005;4868
4984;PR;-534.490;-242.005;4863
4985;PR;-533.490;-242.005;4862
4986;PR;-532.490;-242.005;4870
4987;PR;-531.490;-242.005;4866
4988;PR;-530.490;-242.005;4870
4989;PR;-529.490;-242.005;4876
4990;PR;-528.490;-242.005;4879
4991;PR;-527.490;-242.005;4867
4992;PR;-526.490;-242.005;4850
4993;PR;-525.490;-242.005;4847
4994;PR;-524.490;-242.005;4838
4995;PR;-523.490;-242.005;4824
4996;PR;-522.490;-242.005;4834
4997;PR;-521.490;-242.005;4856
4998;PR;-520.490;-242.005;4883
4999;PR;-519.490;-242.005;4895
5000;PR;-518.490;-242.005;4882
5001;PR;-517.490;-242.005;4879
5002;PR;-516.490;-242.005;4871
5003;PR;-515.490;-242.005;4885
5004;PR;-514.490;-242.005;4867
5005;PR;-513.490;-242.005;4856
5006;PR;-512.490;-242.005;4845
5007;PR;-511.490;-242.005;4800
5008;PR;-510.490;-242.005;4749
5009;PR;-509.490;-242.005;4676
5010;PR;-508.490;-242.005;4689
5011;PR;-507.490;-242.005;4702
5012;PR;-506.490;-242.005;4705
5013;PR;-505.490;-242.005;4710
5014;PR;-504.490;-242.005;4705
5015;PR;-503.490;-242.005;4695
5016;PR;-502.490;-242.005;4680
5017;PR;-501.490;-242.005;4674
5018;PR;-500.490;-242.005;4679
5019;PR;-499.490;-242.005;4684
5020;PR;-498.490;-242.005;4707
5021;PR;-497.490;-242.005;4666
5022;PR;-496.490;-242.005;4658
5023;PR;-495.490;-242.005;4660
5024;PR;-494.490;-242.005;4654
5025;PR;-493.490;-242.005;4629
5052;PR;-543.490;-241.005;4822
5053;PR;-542.490;-241.005;4847
5054;PR;-541.490;-241.005;4868
5055;PR;-540.490;-241.005;4860
5056;PR;-539.490;-241.005;4855
5057;PR;-538.490;-241.005;4860
5058;PR;-537.490;-241.005;4862
5059;PR;-536.490;-241.005;4871
5060;PR;-535.490;-241.005;4878
5061;PR;-534.490;-241.005;4881
5062;PR;-533.490;-241.005;4867
5063;PR;-532.490;-241.005;4878
5064;PR;-531.490;-241.005;4888
5065;PR;-530.490;-241.005;4885
5066;PR;-529.490;-241.005;4894
5067;PR;-528.490;-241.005;4892
5068;PR;-527.490;-241.005;4875
5069;PR;-526.490;-241.005;4867
5070;PR;-525.490;-241.005;4868
5071;PR;-524.490;-241.005;4871
5072;PR;-523.490;-241.005;4838
5073;PR;-522.490;-241.005;4855
5074;PR;-521.490;-241.005;4884
5075;PR;-520.490;-241.005;4903
5076;PR;-519.490;-241.005;4906
5077;PR;-518.490;-241.005;4898
5078;PR;-517.490;-241.005;4891
5079;PR;-516.490;-241.005;4891
5080;PR;-515.490;-241.005;4888
5081;PR;-514.490;-241.005;4845
5082;PR;-513.490;-241.005;4815
5083;PR;-512.490;-241.005;4792
5084;PR;-511.490;-241.005;4769
5085;PR;-510.490;-241.005;4718
5086;PR;-509.490;-241.005;4689
5087;PR;-508.490;-241.005;4696
5088;PR;-507.490;-241.005;4713
5089;PR;-506.490;-241.005;4720
5090;PR;-505.490;-241.005;4723
5091;PR;-504.490;-241.005;4721
5092;PR;-503.490;-241.005;4718
5093;PR;-502.490;-241.005;4702
5094;PR;-501.490;-241.005;4693
5095;PR;-500.490;-241.005;4699
5096;PR;-499.490;-241.005;4721
5097;PR;-498.490;-241.005;4736
5098;PR;-497.490;-241.005;4703
5099;PR;-496.490;-241.005;4700
5100;PR;-495.490;-241.005;4715
5101;PR;-494.490;-241.005;4704
5102;PR;-493.490;-241.005;4698
5142;PR;-542.490;-240.005;4837
5143;PR;-541.490;-240.005;4871
5144;PR;-540.490;-240.005;4875
5145;PR;-539.490;-240.005;4864
5146;PR;-538.490;-240.005;4866
5147;PR;-537.490;-240.005;4872
5148;PR;-536.490;-240.005;4879
5149;PR;-535.490;-240.005;4886
5150;PR;-534.490;-240.005;4886
5151;PR;-533.490;-240.005;4883
5152;PR;-532.490;-240.005;4874
5153;PR;-531.490;-240.005;4889
5154;PR;-530.490;-240.005;4890
5155;PR;-529.490;-240.005;4894
5156;PR;-528.490;-240.005;4897
5157;PR;-527.490;-240.005;4893
5158;PR;-526.490;-240.005;4892
5159;PR;-525.490;-240.005;4892
5160;PR;-524.490;-240.005;4877
5161;PR;-523.490;-240.005;4876
5162;PR;-522.490;-240.005;4886
5163;PR;-521.490;-240.005;4899
5164;PR;-520.490;-240.005;4898
5165;PR;-519.490;-240.005;4900
5166;PR;-518.490;-240.005;4914
5167;PR;-517.490;-240.005;4903
5168;PR;-516.490;-240.005;4891
5169;PR;-515.490;-240.005;4852
5170;PR;-514.490;-240.005;4813
5171;PR;-513.490;-240.005;4770
5172;PR;-512.490;-240.005;4736
5173;PR;-511.490;-240.005;4722
5174;PR;-510.490;-240.005;4681
5175;PR;-509.490;-240.005;4739
5176;PR;-508.490;-240.005;4765
5177;PR;-507.490;-240.005;4752
5178;PR;-506.490;-240.005;4726
5179;PR;-505.490;-240.005;4712
5180;PR;-504.490;-240.005;4721
5181;PR;-503.490;-240.005;4738
5182;PR;-502.490;-240.005;4733
5183;PR;-501.490;-240.005;4721
5184;PR;-500.490;-240.005;4722
5185;PR;-499.490;-240.005;4740
5186;PR;-498.490;-240.005;4768
5187;PR;-497.490;-240.005;4739
5188;PR;-496.490;-240.005;4739
5189;PR;-495.490;-240.005;4757
5190;PR;-494.490;-240.005;4750
5238;PR;-541.490;-239.005;4850
5239;PR;-540.490;-239.005;4872
5240;PR;-539.490;-239.005;4871
5241;PR;-538.490;-239.005;4874
5242;PR;-537.490;-239.005;4879
5243;PR;-536.490;-239.005;4883
5244;PR;-535.490;-239.005;4882
5245;PR;-534.490;-239.005;4890
5246;PR;-533.490;-239.005;4889
5247;PR;-532.490;-239.005;4892
5248;PR;-531.490;-239.005;4894
5249;PR;-530.490;-239.005;4891
5250;PR;-529.490;-239.005;4897
5251;PR;-528.490;-239.005;4897
5252;PR;-527.490;-239.005;4880
5253;PR;-526.490;-239.005;4896
5254;PR;-525.490;-239.005;4901
5255;PR;-524.490;-239.005;4887
5256;PR;-523.490;-239.005;4886
5257;PR;-522.490;-239.005;4893
5258;PR;-521.490;-239.005;4901
5259;PR;-520.490;-239.005;4900
5260;PR;-519.490;-239.005;4896
5261;PR;-518.490;-239.005;4892
5262;PR;-517.490;-239.005;4876
5263;PR;-516.490;-239.005;4862
5264;PR;-515.490;-239.005;4850
5265;PR;-514.490;-239.005;4840
5266;PR;-513.490;-239.005;4817
5267;PR;-512.490;-239.005;4776
5268;PR;-511.490;-239.005;4755
5269;PR;-510.490;-239.005;4747
5270;PR;-509.490;-239.005;4762
5271;PR;-508.490;-239.005;4770
5272;PR;-507.490;-239.005;4747
5273;PR;-506.490;-239.005;4722
5274;PR;-505.490;-239.005;4691
5275;PR;-504.490;-239.005;4715
5276;PR;-503.490;-239.005;4747
5277;PR;-502.490;-239.005;4769
5278;PR;-501.490;-239.005;4756
5279;PR;-500.490;-239.005;4760
5280;PR;-499.490;-239.005;4771
5281;PR;-498.490;-239.005;4799
5282;PR;-497.490;-239.005;4769
5283;PR;-496.490;-239.005;4753
5284;PR;-495.490;-239.005;4765
5338;PR;-540.490;-238.005;4863
5339;PR;-539.490;-238.005;4881
5340;PR;-538.490;-238.005;4891
5341;PR;-537.490;-238.005;4893
5342;PR;-536.490;-238.005;4888
5343;PR;-535.490;-238.005;4898
5344;PR;-534.490;-238.005;4901
5345;PR;-533.490;-238.005;4896
5346;PR;-532.490;-238.005;4910
5347;PR;-531.490;-238.005;4908
5348;PR;-530.490;-238.005;4912
5349;PR;-529.490;-238.005;4915
5350;PR;-528.490;-238.005;4909
5351;PR;-527.490;-238.005;4896
5352;PR;-526.490;-238.005;4907
5353;PR;-525.490;-238.005;4900
5354;PR;-524.490;-238.005;4906
5355;PR;-523.490;-238.005;4896
5356;PR;-522.490;-238.005;4900
5357;PR;-521.490;-238.005;4906
5358;PR;-520.490;-238.005;4892
5359;PR;-519.490;-238.005;4886
5360;PR;-518.490;-238.005;4876
5361;PR;-517.490;-238.005;4855
5362;PR;-516.490;-238.005;4843
5363;PR;-515.490;-238.005;4852
5364;PR;-514.490;-238.005;4853
5365;PR;-513.490;-238.005;4846
5366;PR;-512.490;-238.005;4809
5367;PR;-511.490;-238.005;4803
5368;PR;-510.490;-238.005;4807
5369;PR;-509.490;-238.005;4789
5370;PR;-508.490;-238.005;4795
5371;PR;-507.490;-238.005;4775
5372;PR;-506.490;-238.005;4747
5373;PR;-505.490;-238.005;4690
5374;PR;-504.490;-238.005;4710
5375;PR;-503.490;-238.005;4759
5376;PR;-502.490;-238.005;4801
5377;PR;-501.490;-238.005;4806
5378;PR;-500.490;-238.005;4823
5379;PR;-499.490;-238.005;4823
5380;PR;-498.490;-238.005;4827
5381;PR;-497.490;-238.005;4786
5382;PR;-496.490;-238.005;4768
5383;PR;-495.490;-238.005;4777
5443;PR;-540.490;-237.005;4862
5444;PR;-539.490;-237.005;4888
5445;PR;-538.490;-237.005;4902
5446;PR;-537.490;-237.005;4898
5447;PR;-536.490;-237.005;4897
5448;PR;-535.490;-237.005;4901
5449;PR;-534.490;-237.005;4900
5450;PR;-533.490;-237.005;4901
5451;PR;-532.490;-237.005;4919
5452;PR;-531.490;-237.005;4918
5453;PR;-530.490;-237.005;4921
